appid,name,discount
925550,Cross Racing Championship Extreme,nan
925690,Witch The Bloodlines,60%
926070,Fear for Sale: City of the Past Collector's Edition,50%
926440,The Bloobles and the Quest for Chocolate,50%
926470,Kolkhoz: The Red Wedge,40%
927270,Accounting+,nan
927310,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,nan
927580,Smoker The Car Game,0
928230,DEFENDER 3D,nan
928350,Steven the Sperm,0
928390,R-Type Dimensions EX,nan
928520,Story of Eve - A Hero's Study,nan
928680,Chicken in the Darkness,0
928690,覇県を握れ ～47都道府県大戦～,nan
928840,Cybarian: The Time Travelling Warrior,50%
929170,Innocent Forest: The Bird of Light,40%
929180,Innocent Forest 2: The Bed in the Sky,40%
929320,RHEM II SE: The Cave,0
930330,王者英雄 The Great Hero,nan
930420,Be the King,nan
930630,The Lost Legends of Redwall™: Escape the Gloomer,0
930850,Tale of the Fragmented Star: Single Fragment Version / 星の欠片の物語、ひとかけら版,nan
931150,Rento Fortune VR,nan
931500,Touhou Genso Wanderer -Reloaded- / 不可思议的幻想乡TOD -RELOADED- / 不思議の幻想郷TOD -RELOADED-,nan
931540,RevelationTrestan-尸忆岛,nan
931570,The Twiggles VR,nan
931870,怪奇幻想夢物語 怪獣綺譚 朧十夜,nan
932070,七夜怪谈 - 都市校园禁锢传说,nan
932270,July the Lost Child,81%
932570,阿比斯的宝藏 - Treasure of abyss,nan
932820,The Great Voyage - Visual Novel,nan
933300,御俠客 Wuxia Master,nan
933590,Legends of Koyannis,nan
933690,Trains of the Orient,75%
933770,Star Sky 3 - ブルームーン 3,nan
933920,GIRLS VR UNCENSORED!!!,nan
933970,Brainfuck,nan
934810,酒店,nan
935030,Energy nodes,nan
935540,M-Plan,nan
935690,Park the car,51%
935960,Zuma Legend VR,nan
936010,Feed the Pets,46%
936160,Atelier Rorona ~The Alchemist of Arland~ DX - ロロナのアトリエ ～アーランドの錬金術士～ DX,nan
936180,Atelier Totori ~The Adventurer of Arland~ DX - トトリのアトリエ ～アーランドの錬金術士２～ DX,nan
936190,Atelier Meruru ~The Apprentice of Arland~ DX - メルルのアトリエ ～アーランドの錬金術士３～ DX,nan
936510,2nd Circle - Powerful Magic,nan
936610,Of Gods and Men: The Daybreak Empire,50%
936700,Ms. Squeaker's Home for the Sick,60%
937120,Slingshot Explorer: The Twelve Towers,0
937140,Pixel Girl 像素女孩,nan
937210,МЫЛО УРОНИЛ,nan
937690,冒险公会 Adventurer Guild,nan
937970,Running Girl,nan
938240,Cthulhu Mythos RPG -The Sleeping Girl of the Miasma Sea-,nan
938250,Hentai: The Shell Game,51%
938510,Poly and the Marble Maze,30%
938810,雨鸦 - You are my sanctuary,nan
938940,天风之光 ~ Touhou Fan of Destiny,nan
939250,Dungeons and Dinners,nan
939400,LoveChoice 拣爱,nan
939750,秋叶|Autumn leaves,nan
940240,Jake and the Giant,0
940640,Astronaut: The Moon Eclipse,50%
940990,Grim Facade: The Artist and The Pretender Collector's Edition,50%
941000,Witches' Legacy: Lair of the Witch Queen Collector's Edition,50%
941160,Proelium Fighting Game,nan
941340,The Man with the Dog,30%
941410,Touhou: Dreaming Butterfly | 东方蝶梦志,nan
941870,Medieval Survival,nan
942200,Rocket Boots Mania,nan
943810,Chaos Sector 混沌宙域,nan
943880,Looking_for_food,nan
943970,DJ Whip VR,nan
944030,战术狂想3-枪战足球(Chimera of Tactics 3-Gun and Soccer),nan
944100,The Poisoner (Demo),nan
944220,Gachi Heroes,nan
944370,Escape the Enterprise/逃离企业号,nan
944420,King Of Gods: Angel The Awakening Of A Demon,0
944740,三国虎将传VR2-Sanguo Warriors VR2,nan
945500,Steel Dungeon 钢铁地牢,nan
946500,Waifu Hunter - Episode 1 : The Runaway Samurai,0
946800,Hentai 2+2=4,nan
947270,The 'I Love Money' Show,nan
948770,魔塔2018,nan
949520,Lost On The Island,0
949710,Exiled to the Void,75%
949830,Shrines Of Sacred Essenсe,nan
949890,Physical Exorcism: Case 01 / 除靈（物理）案件０１ / 除霊（物理）ケース０１,nan
949930,HEAVEN AND HELL - the last war,0
949970,Reborn In Wild City 迷城重生,nan
951130,心之檻,nan
951140,Bliss Maze(极乐迷宫),nan
951260,Shieldwall Chronicles: Swords of the North,30%
951740,Nice Shot! The Gun Golfing Game,50%
951810,Black Hangman,nan
952420,Shan Gui 2: Chapter 1 · 山桂贰：第一章,nan
952530,Prison Break RPG,nan
952850,败家仔 Last Wish,nan
952860,河洛群俠傳 (Ho Tu Lo Shu ： The Books of Dragon),nan
952910,Lantern of Worlds - The First Quest,0
953610,HOT GIRLS VR,nan
953790,无敌荒野/Unbeatable wilderness,nan
953840,Apollo 11 VR HD,nan
955060,The Watson-Scott Test,nan
955320,Dark Fantasy: Jigsaw Puzzle,nan
955530,Wildest of the Wild,0
955580,Rise: Race The Future,25%
955670,Acropolis: The Archaic Age,0
955880,PUSSY PASSWORD \ 猫的密码,nan
956060,Mittelborg: City of Mages,nan
956210,Spec-Defense,nan
956350,There Is No Turning Back!,nan
956360,Badminton Warrior (羽毛球勇士 中国新年版),nan
957570,The Qaedon Wars - The Story Begins,40%
957790,WAR DUST | 32 vs 32 Battles,nan
957850,Light Up the Holidays,0
958090,School of the Dead: Anastasia,70%
958280,宣夜 Float Night,nan
958300,Cute Girls 可爱的女孩,nan
958480,Seed of the Dead,34%
959850,American Patriots: The Swamp Fox,75%
959980,Click the Business,51%
960200,One Night 2: The Beyond,0
961060,GameEllen,nan
961270,HENTAI CASINO \ 性赌场,nan
961870,Toltec and the mysteries of the Secret Island,0
962250,Solitaire: Learn the Flags!,36%
962370,The Silver Crusade: Aoorha Axeman,nan
962490,机能女孩-Energy Girl,nan
962650,Paroniria 梦缚,nan
962710,We Must Praise Our Glorious Leader The Flumf,70%
962950,执行人 Executor,nan
963170,Citadale - The Ancestral Strain,40%
963330,Nya Nya Nya Girls (ʻʻʻ)_(=^･ω･^=)_(ʻʻʻ),nan
963930,Contractors,nan
964050,"Turn the mirror, please.",51%
964220,Vampire Bloody Star X,nan
964230,FUTURE GPX CYBER FORMULA SIN VIER,nan
964300,异种战争少女 Alien War Girl,nan
964750,Nelson and the Magic Cauldron,10%
964970,蔚蓝月下 Sapphire Moon,nan
965160,KAMASUTRA \ 爱经,nan
965830,Deported: Drain the Swamp,10%
966450,I'm the Koala,0
966530,You have a drunk friend,nan
967290,Mò The Frog,0
967430,Nights at the Clown Maze,0
967440,Kick The Anime Simulator,70%
968430,Colonization of the Moon,0
968450,Hentai Puzzle Classic,nan
968790,DYNASTY WARRIORS 7: Xtreme Legends Definitive Edition / 真・三國無双６ with 猛将伝 DX,nan
969860,Corrupt The Priest,75%
970130,Trinity VR,nan
970190,Sierra Madre: The Wild West,0
970260,Hulì The Mage,0
970510,蓝宝石般的被害妄想少女/Damsel with persecutory delusion,nan
970530,黑暗料理?!,nan
970970,Crappy Tube,nan
971060,Mystery Case Files: The Countess Collector's Edition,50%
971070,Dark Parables: The Match Girl's Lost Paradise Collector's Edition,50%
971350,Robert Rodriguez’s THE LIMIT: An Immersive Cinema Experience,0
971640,DragonScales 5: The Frozen Tomb,0
972200,祛魅·入灭（祛魅2） - Disenchantment Nirvana,nan
973110,Hay Day Farm 2019,nan
973560,碧落传说,nan
973760,Thronebreaker: The Witcher Tales,50%
974600,Retro Wing Prime,nan
975020,The Spirit Master of Retarnia -Conqueror of the Labyrinth-,20%
975230,Das Geisterschiff / The Ghost Ship,nan
975690,ELASH,nan
975770,Escape From The Dragons,51%
975860,拖拉机,nan
976070,Bad Note 破碎的笔记,nan
976420,My so-called future girlfriend (미래의 여친님이 나에게 인사를 건네왔다),nan
976950,Defeat the Beat,80%
976960,Heart of Moon : The Mask of Seasons,33%
977210,尘沙的选择 THE CHOICE OF SAND,nan
977500,克苏鲁异闻录,nan
977590,バインドを解除する(unbind),nan
977900,Kick The Puppet,51%
978380,Spinheads,nan
979450,Brick Breaker Halloween,nan
981990,Don't Shoot Rabbit / 不要射中兔子,nan
982440,Slightly Heroes VR,nan
982580,女巫与六便士 the sibyl and sixpence,nan
983060,武儒绘卷 - 九五至尊,nan
985680,闯关杀II,nan
986710,Nusantara: Legend of The Winged Ones,0
986820,Lost Lands: Mistakes of the Past,0
986830,The Legacy: The Tree of Might,0
987020,D.R.O.N.E. The Game,nan
988890,The.Thend.End,nan
991960,Greed: The Mad Scientist,50%
992720,東方苦粗芸物語 Touhou KSG Story,nan
993680,东方驾考模拟器|Chinese Driving License Test,nan
993890,Scribble+,nan
994020,Tempest of the Heavens and Earth,30%
994280,古剑奇谭三(Gujian3),nan
994870,Mysteries of Neverville: The Runestone of Light,35%
995460,Miracle snack shop 기적의 분식집,nan
997270,傲皇忆剑诀,nan
998850,Knights of the Card Table,50%
1001490,Tower Behind the Moon,30%
