index,appid,name,release_date,english,developer,publisher,required_age,achievements,total_ratings,ratingpc,price,discount,discount_bin,windows,linux,mac,cat_Multi-player,cat_Online Multi-Player,cat_Single-player,cat_Steam Cloud,cat_Steam Achievements,cat_Steam Trading Cards,cat_Partial Controller Support,cat_Stats,cat_Co-op,cat_Full controller support,cat_Steam Leaderboards,cat_Shared/Split Screen,gen_Action,gen_Adventure,gen_Indie,gen_Strategy,gen_RPG,gen_Simulation,gen_Casual,gen_Early Access,all_time_peak,may_19_av,may_19_peak,jun_19_av,jun_19_peak,jul_19_av,may_jun_avuplift,may_jun_avupliftpc,jun_jul_avuplift,jun_jul_avupliftpc
7993,458490,Who Must Die,2018-11-13,1,White Chamber,Plug In Digital,0,1,18,0.6111111111111112,5.19,25.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4.0,0.02,1.0,0.02,1.0,0.03,0.0,0.0,0.009999999999999998,0.4999999999999999
7994,458500,Babylon 2055 Pinball,2017-03-29,1,Shine Research,Plug In Digital,0,1,4,0.75,2.79,0.0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,20.0,0.02,1.0,0.02,1.0,0.01,0.0,0.0,-0.01,-0.5
7995,458510,Zombie Pinball,2016-06-21,1,Shine Research,Plug In Digital,0,1,37,0.5135135135135135,3.99,70.0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,28.0,0.1,2.0,0.06,2.0,0.13,-0.04000000000000001,-0.4000000000000001,0.07,1.1666666666666667
7996,458520,Wrath of Anna,2018-04-02,1,Lorenzo Games;Michael L. Fiorentino Gutierrez,Lorenzo Games;Michael L. Fiorentino Gutierrez,0,1,224,0.38392857142857145,15.49,50.0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1093.0,0.13,2.0,0.09,2.0,0.1,-0.04000000000000001,-0.30769230769230776,0.010000000000000009,0.11111111111111122
7997,458540,Lines,2017-06-08,1,Gamious,Gamious,0,1,65,0.8923076923076924,3.99,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,51.0,0.19,2.0,0.33,4.0,0.21,0.14,0.736842105263158,-0.12000000000000002,-0.3636363636363637
7998,458580,Windlands 2,2018-11-15,1,Psytec Games Ltd,Psytec Games Ltd,0,1,81,0.8518518518518519,23.79,25.0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,133.0,2.97,16.0,3.92,26.0,7.94,0.9499999999999997,0.31986531986531974,4.0200000000000005,1.0255102040816328
7999,458600,ZRoll,2017-04-17,1,KxONE;Andrew Drumov;starmops,Bitlock Studio,0,1,100,0.62,0.79,51.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2159.0,0.19,2.0,0.84,17.0,2.17,0.6499999999999999,3.421052631578947,1.33,1.5833333333333335
8000,458630,Political Animals,2016-11-02,1,Squeaky Wheel,Positech Games,0,1,114,0.7368421052631579,10.99,75.0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,45.0,0.33,3.0,0.7,4.0,0.9,0.36999999999999994,1.1212121212121209,0.20000000000000007,0.2857142857142858
8001,458660,The Slimeking's Tower,2017-07-16,1,CodeManu,RevampedPRO,0,1,45,0.8888888888888888,4.99,50.0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,61.0,0.13,2.0,0.09,3.0,0.24,-0.04000000000000001,-0.30769230769230776,0.15,1.6666666666666667
8002,458680,Auto Age: Standoff,2017-09-21,1,Phantom Compass,Phantom Compass,0,1,85,0.7647058823529411,7.19,0.0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,73.0,0.14,3.0,0.15,4.0,0.15,0.009999999999999981,0.07142857142857129,0.0,0.0
8003,458700,Cursor Challenge,2016-04-05,1,Insane Dreamers,Insane Dreamers,0,0,32,0.5625,0.79,51.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,104.0,0.03,1.0,0.05,1.0,0.08,0.020000000000000004,0.6666666666666669,0.03,0.6
8004,458710,Kingdom Rush Frontiers,2016-07-25,1,Ironhide Game Studio,Ironhide Game Studio,0,1,2613,0.9582854955989284,6.99,30.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,973.0,69.3,126.0,66.91,128.0,71.14,-2.3900000000000006,-0.0344877344877345,4.230000000000004,0.0632192497384547
8005,458730,Conception II: Children of the Seven Stars,2016-08-15,1,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",0,1,456,0.8530701754385965,14.99,0.0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,434.0,11.51,35.0,6.74,20.0,8.16,-4.77,-0.4144222415291051,1.42,0.21068249258160235
8006,458750,FireAlpaca SE,2016-05-22,1,PGN Inc,PGN Inc,0,0,27,0.8148148148148148,29.99,20.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,20.05,39.0,20.57,41.0,19.46,0.5199999999999996,0.02593516209476307,-1.1099999999999994,-0.053962080700048584
8007,458770,WRC 6 FIA World Rally Championship,2016-10-07,1,KT Racing,Bigben Interactive,0,1,561,0.5757575757575758,34.99,0.0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,220.0,8.26,21.0,6.67,20.0,6.35,-1.5899999999999999,-0.19249394673123485,-0.3200000000000003,-0.04797601199400304
8009,458830,Snooker Nation Championship,2016-04-27,1,Cherry Pop Games,Cherry Pop Games,0,1,194,0.5876288659793815,2.89,65.0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,101.0,6.0,24.0,3.21,12.0,2.9,-2.79,-0.465,-0.31000000000000005,-0.09657320872274146
8011,458940,The Atomy,2016-10-19,1,Rusty Knights,Siberian Digital,0,0,157,0.36942675159235666,3.19,87.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1081.0,0.68,44.0,0.58,23.0,0.14,-0.10000000000000009,-0.14705882352941188,-0.43999999999999995,-0.7586206896551724
8013,459010,Ghost Town Mine Ride & Shootin' Gallery,2016-10-28,1,Spectral Illusions,Spectral Illusions,0,0,339,0.8731563421828908,5.99,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,28.0,0.48,5.0,0.42,5.0,0.97,-0.06,-0.125,0.55,1.3095238095238098
8014,459020,Melting Hearts: Our Love Will Grow 2,2016-04-29,1,John Wizard,John Wizard,0,0,53,0.5660377358490566,3.99,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,178.0,0.18,3.0,0.12,2.0,0.03,-0.06,-0.3333333333333333,-0.09,-0.75
8015,459040,Medieval Battlefields - Black Edition,2016-06-02,1,Cateia Games,Libredia,0,1,10,0.7,6.99,75.0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.0,0.07,2.0,0.15,2.0,0.13,0.07999999999999999,1.1428571428571426,-0.01999999999999999,-0.13333333333333328
8016,459090,Masquerada: Songs and Shadows,2016-09-30,1,Witching Hour Studios,Ysbryd Games,0,1,264,0.928030303030303,15.99,50.0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,62.0,8.2,60.0,6.16,18.0,2.92,-2.039999999999999,-0.24878048780487796,-3.24,-0.525974025974026
8017,459100,Epsilon corp.,2016-04-01,1,Alexandr Kataev,Jack Twin,0,0,144,0.6597222222222222,3.19,87.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,567.0,0.03,2.0,0.21,25.0,0.1,0.18,6.0,-0.10999999999999999,-0.5238095238095237
8018,459130,Love in the Glen,2016-06-08,1,Sapphire Dragon Productions,Sapphire Dragon Productions,0,1,52,0.6730769230769231,4.79,50.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,429.0,0.07,2.0,0.1,5.0,0.09,0.03,0.4285714285714285,-0.010000000000000009,-0.10000000000000009
8019,459150,Super Cat Herding: Totally Awesome Edition,2018-03-09,1,ZoopTEK,ZoopTEK,0,0,22,0.9090909090909091,6.99,10.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,22.0,0.06,2.0,0.1,1.0,0.08,0.04000000000000001,0.6666666666666669,-0.020000000000000004,-0.20000000000000004
8020,459220,Halo Wars: Definitive Edition,2017-04-20,1,Ensemble Studios;Behaviour Interactive;343 Industries,Microsoft Studios,0,1,2845,0.8685413005272408,15.99,60.0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3187.0,84.04,164.0,131.66,539.0,188.0,47.61999999999999,0.5666349357448832,56.34,0.42792040103296375
8021,459260,Bowslinger,2016-04-05,1,Pompaduo,Pompaduo,0,0,31,0.5483870967741935,3.99,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,0.2,2.0,0.01,1.0,0.07,-0.19,-0.95,0.060000000000000005,6.0
8022,459310,The Hero Project: Redemption Season,2016-04-08,1,Choice of Games,Choice of Games,0,1,111,0.6306306306306306,2.89,25.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,131.0,0.17,2.0,0.16,2.0,0.13,-0.010000000000000009,-0.058823529411764754,-0.03,-0.1875
8023,459350,Battlesloths 2025: The Great Pizza Wars,2017-06-06,1,Invisible Collective,Rooster Teeth Games,0,1,62,0.8387096774193549,7.19,70.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,23.0,0.05,1.0,0.14,4.0,0.15,0.09000000000000001,1.8,0.009999999999999981,0.07142857142857129
8024,459410,Sector 724,2016-11-04,1,Fedor Votrin,Fedor Votrin,0,0,9,0.6666666666666666,4.99,80.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1324.0,0.05,1.0,0.03,1.0,0.05,-0.020000000000000004,-0.4000000000000001,0.020000000000000004,0.6666666666666669
8025,459440,Tower!3D,2016-05-31,1,FeelThere,Dovetail Games,0,1,87,0.367816091954023,22.99,50.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,46.0,0.6,7.0,0.52,3.0,0.5,-0.07999999999999996,-0.13333333333333328,-0.020000000000000018,-0.03846153846153849
8026,459470,Wars of Napoleon,2016-05-06,1,Ageod,Slitherine Ltd.,0,0,71,0.49295774647887325,29.99,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.0,2.75,8.0,2.47,9.0,5.28,-0.2799999999999998,-0.10181818181818175,2.81,1.1376518218623481
8028,459540,Cherry Tree High Girls' Fight,2016-06-13,1,773,Sekai Project,0,0,50,0.7,9.99,60.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,58.0,0.08,2.0,0.05,1.0,0.08,-0.03,-0.375,0.03,0.6
8029,459580,LightWalk,2016-05-17,1,Timeless Games,Timeless Games,0,0,12,1.0,3.99,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,0.06,1.0,0.01,1.0,0.06,-0.049999999999999996,-0.8333333333333333,0.049999999999999996,4.999999999999999
8030,459610,Star Fleet Armada Rogue Adventures,2017-06-05,1,Blue  Blaze Gaming,Blue Blaze Gaming,0,1,22,0.9090909090909091,5.19,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6.0,0.09,2.0,0.03,1.0,0.09,-0.06,-0.6666666666666666,0.06,2.0
8032,459640,You... and who else?,2017-03-17,1,Aldorlea Games,Aldorlea Games,0,1,16,0.625,4.99,90.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,10.0,0.17,3.0,0.1,2.0,0.27,-0.07,-0.411764705882353,0.17,1.7
8033,459680,Auro: A Monster-Bumping Adventure,2016-04-13,1,Dinofarm Games,Dinofarm Games,0,0,61,0.8032786885245902,5.19,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.13,2.0,0.07,2.0,0.05,-0.06,-0.4615384615384615,-0.020000000000000004,-0.28571428571428575
8034,459760,Exotic Matter,2018-07-06,1,Moebiusgames,Moebiusgames,0,0,20,0.7,15.49,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,12.0,0.04,1.0,0.06,1.0,0.03,0.019999999999999997,0.4999999999999999,-0.03,-0.5
8036,459830,Final Days,2018-09-18,1,+7 Software,+7 Software,0,1,46,0.8913043478260869,5.49,55.0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,13.0,0.19,6.0,0.16,10.0,0.17,-0.03,-0.15789473684210525,0.010000000000000009,0.06250000000000006
8039,459910,30 IMPOSSIBLE LEVELS,2016-04-25,1,Abstract Tree Studio,Abstract Tree Studio,0,0,224,0.45089285714285715,2.79,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,15.0,0.03,1.0,0.13,2.0,0.06,0.1,3.3333333333333335,-0.07,-0.5384615384615385
8040,459940,Deer Man,2016-04-15,1,Red Mount Media;Antarsoft,Red Mount Media,0,1,281,0.7259786476868327,1.59,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,6.0,0.26,2.0,0.06,2.0,0.07,-0.2,-0.7692307692307693,0.010000000000000009,0.16666666666666682
8041,460120,Megadimension Neptunia VII,2016-07-05,1,Idea Factory;Compile Heart,Idea Factory International,0,1,2460,0.958130081300813,23.79,75.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1131.0,50.85,101.0,38.88,78.0,43.49,-11.969999999999999,-0.23539823008849556,4.609999999999999,0.1185699588477366
8042,460140,Midnight at the Celestial Palace: Chapter I,2017-02-24,1,Orrery Games;Blip Haus Design,Orrery Games,0,0,20,1.0,3.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,0.04,1.0,0.01,1.0,0.03,-0.03,-0.75,0.019999999999999997,1.9999999999999996
8043,460150,One Last Chance,2016-04-07,1,Last Lotus,Last Lotus,0,1,71,0.7323943661971831,2.79,50.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,537.0,0.19,13.0,0.15,3.0,0.13,-0.04000000000000001,-0.21052631578947373,-0.01999999999999999,-0.13333333333333328
8044,460160,The Leisure of Grisaia,2016-05-17,1,Frontwing,Frontwing USA,0,0,244,0.9139344262295082,1.99,35.0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,57.0,0.11,2.0,0.28,3.0,0.27,0.17000000000000004,1.5454545454545459,-0.010000000000000009,-0.03571428571428574
8045,460190,Rocket Riot,2016-10-19,1,Codeglue,Codeglue,0,1,47,0.7872340425531915,6.99,69.0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,202.0,0.17,2.0,0.09,2.0,0.1,-0.08000000000000002,-0.4705882352941177,0.010000000000000009,0.11111111111111122
8046,460220,Xenoraid: The First Space War,2016-09-30,1,10tons Ltd,10tons Ltd,0,1,78,0.8846153846153846,6.99,65.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,11.0,0.39,3.0,0.74,4.0,0.47,0.35,0.8974358974358974,-0.27,-0.3648648648648649
8048,460340,Guards,2016-08-19,1,Battlecruiser Games,Battlecruiser Games,0,1,372,0.8951612903225806,3.99,70.0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,42.0,0.73,4.0,1.05,5.0,1.1,0.32000000000000006,0.43835616438356173,0.050000000000000044,0.04761904761904766
8051,460580,Star Chart,2016-09-05,1,Escapist Games Ltd,Escape Velocity Limited,0,0,20,0.5,6.99,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0.03,1.0,0.05,2.0,0.06,0.020000000000000004,0.6666666666666669,0.009999999999999995,0.1999999999999999
8052,460630,Trouble Witches Origin - Episode1 Daughters of Amalgam -,2016-11-21,1,Studio SiestA,"Rocket-Engine Co.,Ltd.",0,1,84,0.9523809523809523,6.99,75.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,40.0,0.78,5.0,1.09,10.0,1.96,0.31000000000000005,0.39743589743589747,0.8699999999999999,0.7981651376146788
8053,460640,Breached,2016-06-22,1,Drama Drifters,Nkidu Games Inc.,0,1,125,0.592,5.19,60.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,43.0,0.05,1.0,0.02,1.0,0.08,-0.030000000000000002,-0.6,0.06,3.0
8055,460700,Song of the Deep,2016-07-11,1,Insomniac Games,GameTrust Games,0,1,615,0.824390243902439,10.99,75.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,144.0,3.08,10.0,2.42,12.0,3.2,-0.6600000000000001,-0.21428571428571433,0.7800000000000002,0.32231404958677695
8056,460750,Blade Ballet,2016-08-09,1,DreamSail Games,DreamSail Games,0,1,70,0.8428571428571429,10.99,0.0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,50.0,0.02,1.0,0.08,1.0,0.02,0.06,3.0,-0.06,-0.75
8057,460780,Avadon 3: The Warborn,2016-09-14,1,Spiderweb Software,Spiderweb Software,0,1,80,0.9375,14.99,70.0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,130.0,2.38,7.0,1.35,7.0,2.71,-1.0299999999999998,-0.43277310924369744,1.3599999999999999,1.0074074074074073
8058,460790,Bayonetta,2017-04-11,1,PlatinumGames,SEGA,18,1,9709,0.9131733443197033,14.99,0.0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4099.0,186.61,573.0,174.23,431.0,177.55,-12.380000000000024,-0.06634156797599283,3.3200000000000216,0.019055271767204396
8059,460810,Vanquish,2017-05-25,1,PlatinumGames;Little Stone Software,SEGA,18,1,2687,0.8783029400818757,14.99,0.0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2405.0,33.02,82.0,40.48,162.0,41.74,7.459999999999994,0.2259236826165958,1.2600000000000051,0.031126482213438864
8060,460910,A-Gents,2016-04-20,1,phime studio LLC,phime studio LLC,0,1,119,0.8067226890756303,3.99,20.0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1116.0,0.08,2.0,0.42,14.0,0.26,0.33999999999999997,4.249999999999999,-0.15999999999999998,-0.38095238095238093
8061,460920,Steep™,2016-12-02,1,Ubisoft Annecy;Ubisoft Montpellier;Ubisoft Kiev,Ubisoft,0,0,10405,0.7498318116290245,25.99,0.0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2087.0,139.93,508.0,194.93,493.0,145.43,55.0,0.39305366969198885,-49.5,-0.25393731082952853
8062,460930,Tom Clancy's Ghost Recon® Wildlands,2017-03-06,1,Ubisoft Paris;Ubisoft Annecy;Ubisoft Bucharest;Ubisoft Montpellier;Ubisoft Milan;Reflections;Ubisoft Belgrade,Ubisoft,0,0,36491,0.7274944506864707,41.99,65.0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,45663.0,4300.94,11058.0,2642.67,5681.0,3170.94,-1658.2699999999995,-0.3855599008588819,528.27,0.19990010103418132
8064,460960,The Deed: Dynasty,2016-05-10,1,Pilgrim Adventures,GrabTheGames;WhisperGames,0,1,314,0.8694267515923567,1.99,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,210.0,0.88,10.0,0.76,6.0,0.71,-0.12,-0.13636363636363635,-0.050000000000000044,-0.06578947368421058
8065,460970,Soulcaster: Part I & II,2016-05-24,1,MagicalTimeBean,MagicalTimeBean,0,1,29,0.9310344827586207,3.99,60.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,84.0,0.08,2.0,0.07,1.0,0.06,-0.009999999999999995,-0.12499999999999993,-0.010000000000000009,-0.14285714285714296
8067,461010,Roll'd,2016-04-14,1,MGP Studios,Forever Entertainment S. A.,0,1,226,0.8008849557522124,0.79,51.0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,150.0,0.43,4.0,0.33,10.0,0.22,-0.09999999999999998,-0.23255813953488366,-0.11000000000000001,-0.33333333333333337
8069,461040,PICO PARK,2016-04-27,1,TECOPARK,TECOPARK,0,0,19,0.8947368421052632,3.99,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4.0,0.15,2.0,0.04,2.0,0.04,-0.10999999999999999,-0.7333333333333333,0.0,0.0
8070,461140,Klabi,2016-04-22,1,Freshtrax,Freshtrax,0,0,633,0.5086887835703001,0.79,51.0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1710.0,1.71,5.0,1.59,6.0,0.96,-0.11999999999999988,-0.07017543859649117,-0.6300000000000001,-0.3962264150943397
8071,461170,Bucket Detective,2017-02-16,1,the whale husband,the whale husband,0,1,174,0.867816091954023,2.79,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,0.09,2.0,0.08,2.0,0.05,-0.009999999999999995,-0.11111111111111106,-0.03,-0.375
8072,461210,Riding Out,2016-05-25,1,UnexEvo,UnexEvo,0,0,118,0.5677966101694916,14.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,64.0,0.89,7.0,0.52,8.0,0.56,-0.37,-0.4157303370786517,0.040000000000000036,0.07692307692307698
8073,461220,Beglitched,2016-10-06,1,Hexecutable,Hexecutable,0,0,105,0.9142857142857143,7.19,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30.0,0.11,2.0,0.11,2.0,0.09,0.0,0.0,-0.020000000000000004,-0.18181818181818185
8074,461230,Dashy Square,2016-04-25,1,Kastriot Sulejmani;Logan Gerrol,KasSanity,0,1,177,0.8983050847457628,2.09,0.0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,141.0,0.1,3.0,0.12,3.0,0.4,0.01999999999999999,0.1999999999999999,0.28,2.3333333333333335
8075,461280,Missileman Origins,2017-02-22,1,Ryan Silberman,Opium Pulses Entertainment,0,0,13,0.9230769230769231,1.69,60.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1080.0,0.01,1.0,0.01,1.0,0.01,0.0,0.0,0.0,0.0
8076,461340,A Timely Intervention,2017-03-24,1,Aldorlea Games,Aldorlea Games,0,1,12,0.8333333333333334,6.99,90.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,8.0,0.4,4.0,0.18,3.0,0.38,-0.22000000000000003,-0.55,0.2,1.1111111111111112
8077,461350,The King's Heroes,2017-09-22,1,Aldorlea Games,Aldorlea Games,0,1,13,0.6923076923076923,6.99,0.0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,12.0,0.3,2.0,0.41,3.0,0.23,0.10999999999999999,0.36666666666666664,-0.17999999999999997,-0.4390243902439024
8078,461360,Thorne - Son of Slaves (Ep.2),2016-08-26,1,Thorne Games,Aldorlea Games,0,1,78,0.8974358974358975,2.89,86.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,65.0,0.13,2.0,0.05,1.0,0.14,-0.08,-0.6153846153846154,0.09000000000000001,1.8
8079,461370,Midnight's Blessing 2,2017-01-20,1,Warfare Studios,Warfare Studios,0,1,5,0.6,5.59,90.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,4.0,0.16,3.0,0.11,1.0,0.21,-0.05,-0.3125,0.09999999999999999,0.9090909090909091
8080,461380,A Princess' Tale,2016-05-20,1,Warfare Studios,Warfare Studios,0,0,29,0.5862068965517241,3.99,90.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,12.0,0.22,3.0,0.05,1.0,0.31,-0.16999999999999998,-0.7727272727272727,0.26,5.2
8081,461390,Bulby - Diamond Course,2017-01-19,1,Rafael Senne,Paperdog Games,0,1,26,0.5384615384615384,1.99,0.0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1262.0,0.03,1.0,0.48,20.0,0.34,0.44999999999999996,14.999999999999998,-0.13999999999999996,-0.2916666666666666
8083,461410,Protonwar,2018-03-15,1,Outer Planet Studios,Outer Planet Studios,0,1,64,0.875,7.19,20.0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,72.0,0.94,17.0,0.92,15.0,2.03,-0.019999999999999907,-0.021276595744680753,1.1099999999999999,1.2065217391304346
8084,461430,EmergeNYC,2016-11-03,1,FlipSwitch Games,FlipSwitch Games,0,0,1336,0.6788922155688623,26.99,30.0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,191.0,27.43,65.0,24.3,69.0,20.01,-3.129999999999999,-0.11410864017499085,-4.289999999999999,-0.17654320987654318
8085,461480,Archibald's Adventures,2016-06-10,1,Rake in Grass,Rake in Grass,0,1,46,0.8913043478260869,3.99,70.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,12.0,0.34,3.0,0.24,2.0,0.31,-0.10000000000000003,-0.2941176470588236,0.07,0.2916666666666667
8086,461490,Kaboom Monsters,2016-07-07,1,Broken Arms Games Pty Ltd,Broken Arms Games Pty Ltd,0,1,101,0.5841584158415841,1.99,80.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,14.0,0.06,2.0,0.07,2.0,0.11,0.010000000000000009,0.16666666666666682,0.039999999999999994,0.5714285714285713
8092,461620,Predynastic Egypt,2016-10-10,1,Clarus Victoria,Clarus Victoria,0,1,1146,0.9144851657940664,6.99,60.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,295.0,7.57,21.0,15.85,42.0,11.09,8.28,1.093791281373844,-4.76,-0.3003154574132492
