index,appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,ratingpc,price,discount,discount_bin,windows,linux,mac,cat_Multi-player,cat_Online Multi-Player,cat_Single-player,cat_Steam Cloud,cat_Steam Achievements,cat_Steam Trading Cards,cat_Partial Controller Support,cat_Stats,cat_Co-op,cat_Full controller support,cat_Steam Leaderboards,cat_Shared/Split Screen,gen_Action,gen_Adventure,gen_Indie,gen_Strategy,gen_RPG,gen_Simulation,gen_Casual,gen_Early Access,all_time_peak,jun_19_av,jul_19_av,jun_jul_avuplift,jun_jul_avupliftpc
2224,268750,Magicite,2014-06-09,1,SmashGames,SmashGames,0,0,5488,936,0.8542963885429639,7.19,50.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1970.0,28.36,27.03,-1.3299999999999983,-0.0468970380818053
2225,268770,Treasure Adventure World,2018-02-07,1,Robit Games,Chucklefish,0,1,128,16,0.8888888888888888,6.99,65.0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,62.0,2.2,5.49,3.29,1.4954545454545454
2226,268810,Paranormal State: Poison Spring,2014-04-09,1,Teyon,Legacy Games,0,1,206,66,0.7573529411764706,6.99,0.0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,153.0,0.54,0.95,0.4099999999999999,0.7592592592592591
2227,268870,Satellite Reign,2015-08-27,1,5 Lives Studios,5 Lives Studios,0,1,2615,1195,0.6863517060367454,22.99,85.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,7202.0,39.3,38.94,-0.35999999999999943,-0.009160305343511437
2228,268890,Masters of the World - Geopolitical Simulator 3,2014-02-05,1,Eversim,Eversim,0,0,222,284,0.43873517786561267,26.99,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.0,9.25,9.51,0.2599999999999998,0.028108108108108085
2229,268910,Cuphead,2017-09-29,1,Studio MDHR Entertainment Inc.,Studio MDHR Entertainment Inc.,0,1,38821,1698,0.9580937338038945,14.99,15.0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,19076.0,668.95,637.99,-30.960000000000036,-0.04628148591075571
2230,268970,You Are Not The Hero,2015-06-02,1,ToMorning Productions,ToMorning Productions,0,1,10,13,0.43478260869565216,10.99,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,8.0,0.01,0.04,0.03,3.0
2231,268990,The Dishwasher: Vampire Smile,2017-05-12,1,Ska Studios,Ska Studios,0,1,407,23,0.9465116279069767,6.99,50.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,99.0,2.6,3.39,0.79,0.3038461538461539
2232,269010,Science Girls,2014-03-20,1,Spiky Caterpillar,Hanako Games,0,1,93,37,0.7153846153846154,3.99,80.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,48.0,0.16,0.15,-0.010000000000000009,-0.06250000000000006
2233,269030,The Yawhg,2014-02-27,1,Damian Sommer;Emily Carroll,Damian Sommer,0,0,912,224,0.8028169014084507,6.99,50.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,114.0,1.62,1.8,0.17999999999999994,0.11111111111111106
2234,269050,Year Walk,2014-03-06,1,Simogo,Simogo,0,1,1519,147,0.9117647058823529,4.79,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,69.0,0.89,0.66,-0.22999999999999998,-0.2584269662921348
2235,269110,Super Motherload,2014-04-04,1,XGen Studios,XGen Studios,0,1,329,96,0.7741176470588236,10.99,0.0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,210.0,7.38,4.27,-3.1100000000000003,-0.421409214092141
2236,269150,Luxuria Superbia,2014-01-28,1,Tale of Tales,Tale of Tales,0,0,167,62,0.7292576419213974,4.99,50.0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,21.0,0.03,0.03,0.0,0.0
2237,269170,Sports Bar VR,2016-06-01,1,Cherry Pop Games;Perilous Orbit,Perilous Orbit,0,1,624,67,0.9030390738060782,14.99,50.0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,150.0,1.67,2.86,1.19,0.7125748502994012
2238,269190,Edge Of Eternity,2018-12-05,1,Midgar Studio,Dear Villagers,0,1,407,88,0.8222222222222222,15.49,20.0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,209.0,22.34,34.1,11.760000000000002,0.5264100268576545
2239,269210,Hero Siege,2014-01-29,1,Elias Viglione;Jussi Kukkonen,Panic Art Studios,0,1,14929,4023,0.7877268889826932,6.99,66.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,3412.0,165.7,521.29,355.59,2.1459867229933614
2240,269230,Aces Wild: Manic Brawling Action!,2014-01-31,1,Culture Attack Studio;Tyler Doak,Culture Attack Studio,0,0,248,60,0.8051948051948052,6.99,50.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,65.0,0.11,0.13,0.020000000000000004,0.18181818181818185
2241,269250,WORLD END ECONOMiCA episode.01,2014-06-17,1,Spicy Tails,Sekai Project,0,0,461,80,0.8521256931608133,9.99,75.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.0,1.44,1.54,0.10000000000000009,0.0694444444444445
2242,269270,LOVE,2014-02-07,1,Fred Wood,Fred Wood,0,1,941,98,0.9056785370548605,2.09,66.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1784.0,0.52,0.48,-0.040000000000000036,-0.07692307692307698
2244,269310,Infectonator: Survivors,2016-08-08,1,Toge Productions,Toge Productions,0,1,464,226,0.672463768115942,6.99,80.0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,178.0,4.66,4.78,0.1200000000000001,0.02575107296137341
2245,269330,Chronology,2014-05-12,1,Bedtime Digital Games,Bedtime Digital Games,0,0,412,59,0.8747346072186837,3.99,80.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,752.0,1.12,1.06,-0.06000000000000005,-0.05357142857142862
2246,269350,Montas,2014-03-24,1,Organic Humans,Organic Humans,0,0,68,79,0.46258503401360546,6.99,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,19.0,0.01,0.02,0.01,1.0
2248,269430,Burning Cars,2014-01-31,1,Polynetix Studio,Polynetix Studio,0,1,4,32,0.1111111111111111,4.79,0.0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,964.0,0.21,0.47,0.26,1.2380952380952381
2250,269490,Bardbarian,2014-04-01,1,TreeFortress Games,TreeFortress Games,0,1,1232,159,0.8856937455068297,5.59,55.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,215.0,1.17,0.98,-0.18999999999999995,-0.16239316239316237
2252,269570,GTGD S1: More Than a Gamer,2014-02-13,1,GTGD,GTGD,0,0,77,18,0.8105263157894737,11.39,10.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0.19,0.11,-0.08,-0.42105263157894735
2253,269590,Claustrophobia: The Downward Struggle,2014-09-09,1,The Indie Forge,The Indie Forge,0,0,87,94,0.48066298342541436,3.49,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,32.0,0.04,0.24,0.19999999999999998,4.999999999999999
2254,269610,Arcane Worlds,2014-01-28,1,Ranmantaru Games,Ranmantaru Games,0,0,111,93,0.5441176470588235,6.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,18.0,0.06,0.09,0.03,0.5
2255,269630,A Mass of Dead,2015-07-15,1,Dev Arc,Dev Arc,0,1,20,20,0.5,3.99,80.0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,15.0,0.09,0.08,-0.009999999999999995,-0.11111111111111106
2256,269650,Dex,2015-05-07,1,Dreadlocks Ltd.,Dreadlocks Ltd.;Techland;WhisperGames,0,1,1708,251,0.8718734047983665,14.99,90.0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,211.0,14.97,19.26,4.290000000000001,0.28657314629258523
2257,269670,BADLAND: Game of the Year Edition,2015-05-26,1,Frogmind,Frogmind,0,1,1172,223,0.8401433691756273,6.99,0.0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,172.0,4.52,6.5,1.9800000000000004,0.43805309734513287
2258,269690,RymdResa,2015-08-20,1,Morgondag,Morgondag,0,1,201,55,0.78515625,9.29,75.0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,104.0,0.26,1.34,1.08,4.153846153846154
2259,269710,Tumblestone,2016-07-12,1,The Quantum Astrophysicists Guild,The Quantum Astrophysicists Guild,0,1,707,196,0.7829457364341085,18.99,82.0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,13135.0,575.6,496.7,-78.90000000000003,-0.13707435719249483
2260,269730,The Golf Club,2014-08-19,1,HB Studios,HB Studios,0,1,638,375,0.629812438302073,22.99,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,206.0,14.53,15.91,1.3800000000000008,0.0949759119064006
2261,269770,Secrets of Grindea,2015-07-13,1,Pixel Ferrets,Pixel Ferrets,0,1,3642,254,0.9348049281314168,10.99,0.0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,434.0,50.56,42.14,-8.420000000000002,-0.1665348101265823
2262,269790,DreadOut,2014-05-15,1,Digital Happiness,Digital Happiness,0,1,2431,784,0.7561430793157076,10.99,90.0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,176.0,5.58,8.15,2.5700000000000003,0.46057347670250903
2263,269810,Spate,2014-03-27,1,Eric Provan - Ayyo Games,Ayyo Games,0,0,257,102,0.7158774373259053,1.59,0.0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,14.0,0.09,0.01,-0.08,-0.888888888888889
2264,269890,AR-K,2014-07-21,1,GATO STUDIO,GATO STUDIO,0,1,250,177,0.585480093676815,5.79,0.0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,129.0,0.23,0.32,0.09,0.3913043478260869
2265,269950,X-Plane 11,2017-03-30,1,Laminar Research,Laminar Research,0,0,2033,443,0.8210823909531503,54.99,34.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2232.0,1151.54,1220.23,68.69000000000005,0.05965055490907833
2266,269990,Infinite Space III: Sea of Stars,2015-10-29,1,Digital Eel,Digital Eel,0,1,64,30,0.6808510638297872,6.99,75.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,105.0,0.5,0.63,0.13,0.26
2267,270010,Time Rifters,2014-10-21,1,Proton Studio Inc, ,0,1,271,36,0.8827361563517915,6.99,60.0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,29.0,0.74,0.7,-0.040000000000000036,-0.054054054054054106
2268,270030,Snow Horse,2016-08-03,1,KinifiGames LLC,KinifiGames LLC,0,0,18,8,0.6923076923076923,4.79,0.0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,4.0,0.0,0.01,0.01,inf
2269,270050,Quest of Dungeons,2014-03-25,1,David Amador,David Amador,0,1,459,134,0.7740303541315345,3.99,50.0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,118.0,0.93,2.22,1.29,1.3870967741935483
2270,270070,The Girl and the Robot,2016-08-17,1,Flying Carpets Games,Flying Carpets Games,0,1,37,15,0.7115384615384616,6.99,50.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,14.0,0.13,0.09,-0.04000000000000001,-0.30769230769230776
2271,270090,//N.P.P.D. RUSH//- The milk of Ultraviolet,2014-02-13,1,Rail Slave Games,KISS ltd,12,0,257,514,0.3333333333333333,2.99,85.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1114.0,0.46,0.29,-0.17000000000000004,-0.36956521739130443
2272,270110,Block Story™,2015-12-10,1,"MindBlocks Studio, LLC","MindBlocks Studio, LLC",0,1,295,157,0.6526548672566371,1.99,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,29.0,4.5,5.49,0.9900000000000002,0.22000000000000006
2273,270130,The Gallery - Episode 1: Call of the Starseed,2016-04-05,1,Cloudhead Games ltd.,Cloudhead Games ltd.,0,1,1175,190,0.8608058608058609,14.99,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,65.0,1.79,2.77,0.98,0.547486033519553
2274,270150,RUNNING WITH RIFLES,2015-04-02,1,Osumia Games,Osumia Games,0,1,5254,745,0.8758126354392399,10.99,75.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1391.0,136.21,105.12,-31.090000000000003,-0.22825049555832908
2275,270190,1HEART,2014-10-13,1,Chicken in The Corn,Chicken in The Corn,0,1,104,64,0.6190476190476191,6.99,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,52.0,0.31,0.06,-0.25,-0.8064516129032259
2276,270210,Melody's Escape,2016-05-20,1,Icetesy SPRL,Icetesy SPRL,0,1,4187,292,0.9348068765349409,6.99,50.0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,365.0,5.95,6.62,0.6699999999999999,0.11260504201680671
2277,270230,Prominence,2015-11-06,1,Digital Media Workshop,Digital Media Workshop,0,1,69,12,0.8518518518518519,14.99,62.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,26.0,0.26,0.47,0.20999999999999996,0.8076923076923075
2278,270270,Frozen State,2016-08-05,1,Flox Studios Ltd.,Flox Studios Ltd.,0,1,342,157,0.685370741482966,8.99,60.0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,109.0,1.33,0.67,-0.66,-0.49624060150375937
2279,270310,Dominique Pamplemousse,2014-03-11,1,Squinkifer Productions,Squinkifer Productions,0,0,261,96,0.7310924369747899,0.79,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,57.0,0.05,0.03,-0.020000000000000004,-0.4000000000000001
2281,270410,I Want To Be Human,2016-04-15,1,Sinclair Strange,Rising Star Games,0,1,26,28,0.48148148148148145,1.99,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,32.0,0.02,0.05,0.030000000000000002,1.5
2283,270450,Robot Roller-Derby Disco Dodgeball,2015-02-19,1,Erik Asmussen,82 Apps,0,1,3155,259,0.9241359109548917,6.99,0.0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,345.0,8.76,9.69,0.9299999999999997,0.1061643835616438
2285,270510,EPOCH,2014-06-05,1,Uppercut Games Pty Ltd,Uppercut Games Pty Ltd,0,1,41,13,0.7592592592592593,1.69,50.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,17.0,0.2,0.12,-0.08000000000000002,-0.4000000000000001
2288,270630,Haunt the House: Terrortown,2014-06-06,1,SFB Games,SFB Games,0,1,877,178,0.8312796208530806,3.99,80.0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,56.0,1.88,1.67,-0.20999999999999996,-0.11170212765957445
2289,270750,Realms of Arkania 2 - Star Trail Classic,2014-01-10,1,attic Entertainment Software GmbH,United Independent Entertainment GmbH,0,0,26,6,0.8125,2.49,70.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.0,0.28,0.39,0.10999999999999999,0.3928571428571428
2290,270760,Realms of Arkania 3 - Shadows over Riva Classic,2014-01-10,1,attic Entertainment Software GmbH,United Independent Entertainment GmbH,0,0,33,6,0.8461538461538461,2.49,70.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54.0,0.29,0.18,-0.10999999999999999,-0.3793103448275862
2291,270770,Etherlords,2014-02-13,1,Nival,Nival,0,0,60,87,0.40816326530612246,3.99,50.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,1.13,0.55,-0.5799999999999998,-0.5132743362831858
2292,270790,Etherlords II,2014-02-13,1,Nival,Nival,0,0,190,46,0.8050847457627118,3.99,50.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,105.0,8.15,8.1,-0.05000000000000071,-0.006134969325153461
2293,270810,Jones On Fire,2015-03-27,1,Glass Bottom Games,Glass Bottom Games,0,1,111,59,0.6529411764705882,1.99,75.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,332.0,2.77,0.46,-2.31,-0.8339350180505415
2294,270830,Global ATC Simulator,2014-11-10,1,Robert Miroszewski,Aerosoft GmbH,0,0,28,25,0.5283018867924528,27.0,50.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,2.23,2.83,0.6000000000000001,0.2690582959641256
2295,270850,Car Mechanic Simulator 2014,2014-01-24,1,PlayWay S.A.;Red Dot Games,PlayWay S.A.,0,0,3333,743,0.8177134445534838,4.99,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1078.0,11.34,14.2,2.8599999999999994,0.2522045855379188
2296,270880,American Truck Simulator,2016-02-02,1,SCS Software,SCS Software,0,1,25316,2096,0.9235371370202831,14.99,75.0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,19138.0,4694.33,4228.75,-465.5799999999999,-0.0991792225940656
2297,270910,Worms World Party Remastered,2015-07-16,1,Team17 Digital Ltd,Team17 Digital Ltd,0,1,329,304,0.5197472353870458,10.99,0.0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,129.0,11.84,14.43,2.59,0.21875
2298,270950,Ski Region Simulator - Gold Edition,2014-01-31,1,Giants Software,Giants Software,0,1,208,70,0.7482014388489209,6.19,0.0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,102.0,3.99,4.09,0.09999999999999964,0.02506265664160392
2299,271360,Industry Giant 2,2015-08-14,1,"Fancy Bytes, Reactor",Toplitz Productions,0,1,368,87,0.8087912087912088,6.99,50.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,247.0,33.54,30.61,-2.9299999999999997,-0.08735837805605247
2300,271370,Transport Giant,2014-09-05,1,"Fancy Bytes, Reactor",Toplitz Productions,0,1,113,129,0.4669421487603306,6.99,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,94.0,12.5,13.73,1.2300000000000004,0.09840000000000003
2301,271500,Sniper Art of Victory,2014-01-31,1,CI Games,CI Games,16,0,324,775,0.2948134667879891,1.99,70.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63.0,2.17,5.42,3.25,1.4976958525345623
2302,271550,Tribloos 2,2014-01-30,1,BumpkinBrothers,BumpkinBrothers,0,1,219,46,0.8264150943396227,3.99,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1004.0,0.74,2.96,2.2199999999999998,2.9999999999999996
2303,271570,Space Farmers,2014-04-17,1,BumpkinBrothers,KISS ltd,0,1,1288,445,0.7432198499711483,7.19,0.0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1934.0,1.92,1.89,-0.030000000000000027,-0.015625000000000014
2304,271590,Grand Theft Auto V,2015-04-13,1,Rockstar North,Rockstar Games,18,1,329061,139308,0.7025678471461604,24.99,50.0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,360761.0,56717.73,92617.62,35899.88999999999,0.6329571017739953
2305,271640,Humanity Asset,2014-02-20,1,Browny Application,KISS ltd,0,1,148,314,0.3203463203463203,1.69,50.0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1967.0,1.6,8.38,6.780000000000001,4.237500000000001
2306,271670,10 Second Ninja,2014-03-05,1,Four Circle Interactive,Mastertronic,0,1,588,97,0.8583941605839416,1.59,0.0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,91.0,0.42,0.39,-0.02999999999999997,-0.07142857142857137
2307,271730,Light,2014-07-14,1,Just A Pixel Ltd.,Team17 Digital Ltd,0,1,192,138,0.5818181818181818,9.99,0.0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,38.0,0.07,0.09,0.01999999999999999,0.28571428571428553
2308,271760,Dungeon Lords Steam Edition,2015-12-21,1,Heuristic Park,THQ Nordic,0,0,188,69,0.7315175097276264,13.99,75.0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,70.0,6.17,7.53,1.3600000000000003,0.220421393841167
2309,271820,Card City Nights,2014-02-14,1,Ludosity,Ludosity,0,1,744,81,0.9018181818181819,3.99,40.0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,352.0,2.03,1.58,-0.44999999999999973,-0.22167487684729054
2310,271860,Super Killer Hornet: Resurrection,2014-02-05,1,Flump Studios,KISS ltd,0,0,508,278,0.6463104325699746,3.99,85.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1606.0,0.4,0.57,0.16999999999999993,0.4249999999999998
2311,271900,Hexcells Plus,2014-02-19,1,Matthew Brown,Matthew Brown,0,1,1283,89,0.935131195335277,1.99,70.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,198.0,11.85,17.42,5.570000000000002,0.4700421940928272
2313,271990,Dreamscape,2015-02-02,1,Aldorlea Games,Degica,0,0,39,6,0.8666666666666667,6.99,80.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,64.0,0.31,0.15,-0.16,-0.5161290322580645
2314,272010,Aveyond 3-1: Lord of Twilight,2014-02-07,1,"Amaranth Games, LLC",Degica,0,1,60,35,0.631578947368421,6.99,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,54.0,0.75,1.12,0.3700000000000001,0.49333333333333346
2315,272040,KAMI,2014-01-23,1,State of Play Games,State of Play Games,0,0,1009,44,0.9582146248812915,2.79,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,117.0,2.97,3.69,0.7199999999999998,0.24242424242424232
2316,272270,Torment: Tides of Numenera,2017-02-27,1,inXile Entertainment,inXile Entertainment,0,1,2092,955,0.6865769609451919,34.99,67.0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,7328.0,35.85,43.07,7.219999999999999,0.20139470013946997
2317,272330,Shadow Blade: Reload,2015-08-10,1,Dead Mage,Dead Mage,0,1,228,33,0.8735632183908046,7.19,0.0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,51.0,0.4,0.59,0.18999999999999995,0.47499999999999987
2318,272470,The Incredible Adventures of Van Helsing II,2014-06-13,1,NeocoreGames,NeocoreGames,0,1,1233,611,0.6686550976138829,10.99,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1688.0,74.38,29.39,-44.989999999999995,-0.6048668997042216
2319,272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15,1,"CyberConnect2 Co., Ltd.",BANDAI NAMCO Entertainment,0,1,4152,995,0.8066835049543424,19.99,75.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6782.0,18.28,27.23,8.95,0.48960612691466077
2320,272600,Detective Grimoire,2014-08-18,1,SFB Games,SFB Games,0,1,1123,62,0.9476793248945148,5.19,80.0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,83.0,1.09,1.07,-0.020000000000000018,-0.018348623853211024
2321,272620,Serious Sam's Bogus Detour,2017-06-20,1,Crackshell;Croteam,Devolver Digital,0,1,223,39,0.851145038167939,10.99,75.0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,148.0,5.42,3.46,-1.96,-0.36162361623616235
2322,272890,Vertiginous Golf,2015-05-06,1,Kinelco & Lone Elk Creative,Fellow Traveller,0,1,595,409,0.5926294820717132,7.19,67.0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1275.0,1.0,0.62,-0.38,-0.38
2323,272990,GAUGE,2014-05-23,1,Étienne Périn,Neko Entertainment,0,1,141,67,0.6778846153846154,2.49,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,14.0,0.03,0.08,0.05,1.6666666666666667
2324,273030,Pro Rugby Manager 2015,2014-09-18,1,Cyanide,505 Games,0,1,32,122,0.2077922077922078,6.99,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,345.0,2.79,1.99,-0.8,-0.2867383512544803
2325,273070,The Last Federation,2014-04-18,1,"Arcen Games, LLC","Arcen Games, LLC",0,1,311,102,0.7530266343825666,14.99,75.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,623.0,1.84,2.55,0.7099999999999997,0.38586956521739113
2326,273500,Over 9000 Zombies!,2015-02-25,1,Loren Lemcke,Loren Lemcke,0,1,948,161,0.8548241659152389,1.59,75.0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,102.0,1.94,2.49,0.5500000000000003,0.2835051546391754
2327,273570,Descent,2014-02-11,1,Parallax,Interplay Inc.,0,0,263,10,0.9633699633699634,7.19,50.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.0,1.2,1.58,0.3800000000000001,0.31666666666666676
