appid,name,discount
42980,Victoria I Complete,0
42990,Sword of the Stars II: Enhanced Edition,75%
43000,Front Mission Evolved,50%
43100,World of Zoo,80%
43190,The Haunted: Hells Reach,75%
43500,M.U.D. TV,80%
43600,Nancy Drew®: Warnings at Waverly Academy,0
44100,Super Laser  Racer,0
44350,GRID 2,80%
44360,F1 2011,75%
44600,GTR - FIA GT Racing Game,50%
44680,RACE Injection,50%
44690,GT Legends,50%
45000,Sol Survivor,75%
45100,Secret of the Magic Crystals,77%
45300,Wings of Prey,50%
45400,Fortix,0
45410,Ignite,0
45420,Land It!,0
45450,Fortix 2,0
45700,Devil May Cry 4,0
45710,Dark Void™,50%
45720,Lost Planet: Extreme Condition Colonies Edition,80%
45730,Dark Void™ Zero,50%
45740,Dead Rising® 2,70%
45750,Lost Planet® 2,80%
45760,Ultra Street Fighter® IV,75%
45770,Dead Rising 2: Off the Record,70%
46000,Bob Came in Pieces,40%
46250,NecroVisioN: Lost Company,80%
46260,Star Wolves 3: Civil War,0
46270,Star Wolves,75%
46280,Star Wolves 2,75%
46290,Theatre of War,
46340,Theatre of War 2: Africa 1943,
46350,Real Warfare 1242,80%
46360,Theatre of War 2: Kursk 1943,
46370,Rig n Roll,80%
46380,Reign: Conflict of Nations,80%
46400,Greed: Black Border,75%
46410,Avencast: Rise of the Mage,90%
46440,Future Wars,70%
46450,Grotesque Tactics: Evil Heroes,80%
46480,Still Life,70%
46490,Still Life 2,70%
46500,Syberia,80%
46510,Syberia II,80%
46520,Wasteland Angel,90%
46540,Trapped Dead,80%
46550,Post Mortem,75%
46570,Grotesque Tactics 2 – Dungeons and Donuts,80%
46600,Swarm Arena,0
46700,Ironclads: American Civil War,80%
46710,Ironclads: High Seas,80%
46720,Dimensity,90%
46730,Hazen: The Dark Whispers,0
46740,World Basketball Manager 2010,83%
46750,Dark Fall: Lost Souls,80%
46760,Ironclads: Schleswig War 1864,90%
46770,Making History II: The War of the World,50%
46790,Armada 2526,85%
46830,Ironclads: Anglo Russian War 1866,80%
46840,Ironclads: Chincha Islands War 1866,80%
46850,Zombie Pirates,90%
47110,Escape From Paradise ,0
47120,Escape From Paradise 2,0
47130,Book of Legends,0
47700,Command & Conquer 4: Tiberian Twilight,0
47730,Dragon Age™: Origins Awakening,75%
47780,Dead Space™ 2,75%
47790,Medal of Honor™,75%
47800,RISK™: Factions,75%
47810,Dragon Age: Origins - Ultimate Edition,75%
47870,Need For Speed: Hot Pursuit,75%
47890,The Sims™ 3,75%
47920,Shift 2 Unleashed,75%
48000,LIMBO,80%
48110,Silent Hunter 5®: Battle of the Atlantic,0
48150,Voodoo Dice,75%
48190,Assassin’s Creed® Brotherhood,66%
48240,Anno 2070™,75%
48700,Mount & Blade: Warband,0
48720,Mount & Blade: With Fire & Sword,0
48800,Ship Simulator Extremes,75%
48950,Greed Corp,0
49000,Hotel Dash™ Suite Success™,0
49300,Commander: Conquest of the Americas,0
49320,Woody Two-Legs: Attack of the Zombie Pirates,0
49520,Borderlands 2,75%
49600,Beat Hazard,70%
49800,Flight of the Icarus,90%
49810,CreaVures,90%
49900,Plain Sight,0
50000,Nimbus,75%
50130,Mafia II,75%
50300,Spec Ops: The Line,80%
50510,Burn Zombie Burn!,0
50910,Professor Fizzwizzle and the Molten Mystery,
50920,Hidden Expedition: Amazon,50%
50930,Hidden Expedition: Everest,50%
50940,Hidden Expedition: Titanic,50%
50960,Mystery Case Files: Huntsville™,50%
50970,Mystery Case Files: Madame Fate®,50%
50980,Mystery Case Files: Prime Suspects™,50%
50990,Mystery Case Files: Ravenhearst®,50%
51000,Mystery Case Files: Return to Ravenhearst™,50%
51010,My Tribe,50%
51020,Unwell Mel,50%
51030,Atlantis Sky Patrol,50%
51060,Drawn®: The Painted Tower,50%
55000,Flotilla,50%
55040,Atom Zombie Smasher,50%
55100,Homefront,75%
55110,Red Faction®: Armageddon™,75%
55140,MX vs. ATV Reflex,75%
55150,"Warhammer 40,000: Space Marine",0
55230,Saints Row: The Third,75%
57000,NyxQuest: Kindred Spirits,0
57200,Puzzle Dimension,80%
57300,Amnesia: The Dark Descent,90%
57620,Patrician IV - Steam Special Edition,75%
57640,Broken Sword: Director's Cut,0
57650,Dungeons,70%
57680,The First Templar - Steam Special Edition,0
57690,Tropico 4,80%
57700,Who's That Flying?!,75%
57740,Jagged Alliance - Back in Action,75%
57800,Doc Clock: The Toasted Sandwich of Time,0
57900,Duke Nukem Forever,75%
58200,Jolly Rover,30%
58230,MacGuffin's Curse,30%
58400,Turba,0
58520,Blood Bowl - Legendary Edition,75%
58550,A Game of Thrones - Genesis,0
58560,Runaway: A Twist of Fate,80%
58570,The Next BIG Thing,80%
58610,Wargame: European Escalation,0
60340,Luxor: 5th Passage,66%
60350,Glowfish,66%
60700,Power of Defense,0
60800,Numen: Contest of Heroes,80%
61100,Lucid,0
61310,Fractal: Make Blooms Not War,0
61500,Age of Wonders,80%
61510,Age of Wonders II: The Wizard's Throne,75%
61520,Age of Wonders Shadow Magic,80%
61600,Zen Bound 2,80%
61700,Might & Magic: Clash of Heroes,0
61730,Critter Crunch,75%
62000,Flight Control HD,75%
62100,Chime,60%
63000,HOARD,0
63110,Alter Ego,0
63200,Monday Night Combat,90%
63500,Swords and Soldiers HD,80%
63610,Riven: The Sequel to MYST,50%
63650,URU: Complete Chronicles,50%
63660,Myst: Masterpiece Edition,50%
63700,BIT.TRIP BEAT,50%
63710,BIT.TRIP RUNNER,50%
63800,Delve Deeper,0
63900,Fantasy Wars,75%
63910,King's Bounty: Crossworlds,75%
63940,Men of War: Vietnam,75%
63960,Theatre of War 3: Korea,
64000,Men of War: Assault Squad,85%
65070,Ride 'em Low,70%
65080,Kaptain Brawe: A Brawe New World,0
65270,Demolition Company Gold Edition,0
65400,Archon Classic,0
65500,Aura: Fate of the Ages,75%
65530,SpellForce 2: Faith in Destiny,75%
65560,Painkiller Redemption,75%
65600,Gothic 3: Forsaken Gods Enhanced Edition,75%
65610,ArcaniA: Fall of Setarrif,75%
65710,Pat & Mat,0
65730,Take On Helicopters,80%
65740,Carrier Command: Gaea Mission,80%
65780,ARMA: Gold Edition,80%
65790,ARMA: Cold War Assault,80%
65800,Dungeon Defenders,75%
65930,The Bureau: XCOM Declassified,80%
65980,Sid Meier's Civilization®: Beyond Earth™,75%
67000,The Polynomial - Space of the music,0
67370,The Darkness II,80%
70000,Dino D-Day,90%
70100,Hacker Evolution,30%
70110,Hacker Evolution: Untold,30%
70120,Hacker Evolution Duality,30%
70200,Governor of Poker 2,0
70210,Governor of Poker 2 - Premium Edition,0
70300,VVVVVV,50%
70400,Recettear: An Item Shop's Tale,75%
70420,Chantelise - A Tale of Two Sisters,75%
70500,Diamond Dan,0
70600,Worms Ultimate Mayhem,80%
70620,Worms Crazy Golf,75%
70640,Worms,80%
70650,Worms Blast,80%
70660,Worms Pinball,75%
70900,Star Ruler,0
71000,Evochron Mercenary,30%
71230,Crazy Taxi,85%
71240,SEGA Bass Fishing,85%
71260,Space Channel 5: Part 2,85%
72000,Closure,90%
72400,Clones,0
72850,The Elder Scrolls V: Skyrim,0
73010,Cities in Motion,75%
73060,Defenders of Ardania,0
73170,Darkest Hour: A Hearts of Iron Game,75%
73190,Pride of Nations,50%
73210,Sengoku,80%
73220,Supreme Ruler: Cold War,80%
78000,Bejeweled® 3,75%
80000,APOX,0
80200,Fate of the World,50%
80300,Puzzle Bots,0
80310,Gemini Rue,70%
80330,The Blackwell Legacy,70%
80340,Blackwell Unbound,70%
80350,Blackwell Convergence,70%
80360,Blackwell Deception,70%
90200,Farming Simulator 2011,0
90400,Blue Toad Murder Files™: The Mysteries of Little Riddle,0
91100,SkyDrift,80%
91200,Anomaly: Warzone Earth,80%
91330,Iron Front: Digital War Edition,75%
91600,Sanctum,75%
91700,E.Y.E: Divine Cybermancy,70%
91800,Cloning Clyde,0
91810,Ancients of Ooga,0
91900,Post Apocalyptic Mayhem,0
92000,Hydrophobia: Prophecy,0
92100,DETOUR,0
92200,Gundemonium Recollection,0
92210,Hitogata Happa,0
92220,GundeadliGne,0
92300,A.R.E.S.: Extinction Agenda,0
92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),
92600,Xotic,0
92700,Shadow Harvest: Phantom Ops,0
92800,SpaceChem,75%
92900,Agricultural Simulator 2011: Extended Edition,0
93200,Revenge of the Titans,66%
94000,Dinner Date,0
94200,Jamestown,
94300,The Dream Machine: Chapter 1 & 2,75%
94400,Nidhogg,70%
94590,Puzzle Agent 2,0
94620,Hector: Badge of Carnage - Full Series,0
95000,Super Splatters,0
95300,Capsized,75%
95400,ibb & obb,70%
95900,Air Conflicts: Secret Wars,80%
96000,The Tiny Bang Story,70%
96100,Defy Gravity Extended,0
96200,Steel Storm: Burning Retribution,50%
96800,Nexuiz,0
96900,Slam Bolt Scrappers,75%
97000,Solar 2,80%
97100,Section 8®: Prejudice™,60%
97110,Kohan: Immortal Sovereigns,0
97120,Kohan: Ahriman's Gift,0
97130,Kohan II: Kings of War,0
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,
98100,Trauma,30%
98200,Frozen Synapse,70%
98300,Toy Soldiers,75%
98400,Hard Reset Extended Edition,0
98500,Naval Warfare,0
98600,Demolition Inc.,0
98800,Dungeons of Dredmor,50%
98900,Alien Hallway,80%
99100,Dungeons and Dragons: Daggerdale,0
99120,Yar's Revenge,60%
99300,Renegade Ops,75%
99400,Garshasp: The Monster Slayer,85%
99410,Garshasp: Temple of the Dragon,85%
99700,NightSky,67%
100980,3DCoat 4.8,
102200,Runespell: Overture,0
102400,Vertex Dispenser,0
102500,Kingdoms of Amalur: Reckoning™,75%
102600,Orcs Must Die!,75%
102810,Gatling Gears,0
102840,Shank 2,75%
102850,Warp,75%
104000,iBomber Defense,0
104020,Storm in a Teacup,0
104100,Inside a Star-filled Sky,0
104200,BEEP,75%
104900,ORION: Prelude,30%
105000,A New Beginning - Final Cut,
105100,Lume,0
105300,Critical Mass,0
105420,Ms. Splosion Man,75%
105450,Age of Empires® III: Complete Collection,75%
105600,Terraria,50%
105700,Tobe's Vertical Adventure,0
105800,PixelJunk™ Eden,0
107100,Bastion,75%
107200,Space Pirates and Zombies,50%
107410,Arma 3,66%
107600,Waves,80%
108110,Starpoint Gemini,82%
108200,Ticket to Ride,60%
108500,Vessel,80%
108600,Project Zomboid,40%
108700,Death Rally,0
108710,Alan Wake,70%
108800,Crysis 2 - Maximum Edition,75%
109200,Legend of Fae,65%
109500,Fowl Space,0
109700,Achron,0
110400,inMomentum,0
110600,Astro Tripper,0
110610,Alien Zombie Megadeath,0
110630,Mutant Storm: Reloaded,0
110800,L.A. Noire,65%
111000,The Clockwork Man,75%
111010,The Clockwork Man: The Hidden World,75%
111100,Snuggle Truck,0
111400,Bunch of Heroes,0
111600,Serious Sam Double D XXL,0
112100,Avadon: The Black Fortress,0
113020,Monaco: What's Yours Is Mine,85%
113200,The Binding of Isaac,0
115100,Costume Quest,85%
115110,Stacking,85%
115120,Iron Brigade,85%
115200,Cossacks II: Napoleonic Wars,75%
115210,American Conquest,75%
115220,American Conquest: Fight Back,75%
115320,Prototype 2,75%
115800,Owlboy,30%
116100,Super Toy Cars,80%
200010,Quantum Conundrum,0
200020,Global Ops: Commando Libya,0
200080,Nancy Drew®: Shadow at the Water's Edge,40%
200130,Puzzler World 2,85%
200150,Battle Chess: Game of Kings™,50%
200170,Worms Revolution,80%
200190,Sideway™ New York,0
200230,Off-Road Drive,80%
200260,Batman: Arkham City - Game of the Year Edition,75%
200370,A Game of Dwarves,80%
200390,Oil Rush,0
200410,SOL: Exodus,0
200490,Memento Mori,80%
200510,XCOM: Enemy Unknown,75%
200550,Dungeons - The Dark Lord,75%
200670,Disciples III - Resurrection,75%
200710,Torchlight II,50%
200900,Cave Story+,
201290,Sins of a Solar Empire: Trinity®,75%
201420,Toki Tori 2+,
201480,Serious Sam: The Random Encounter,80%
201490,Airline Tycoon 2,75%
201510,Flatout 3: Chaos & Destruction,0
201570,Really Big Sky,80%
201790,Orcs Must Die! 2,75%
201810,Wolfenstein: The New Order,0
201870,Assassin's Creed® Revelations,60%
202130,Impire,75%
202200,Galactic Civilizations® II: Ultimate Edition,0
202310,Ridge Racer™ Unbounded,75%
202370,Scary Girl,0
202410,Scoregasm,0
202670,Nancy Drew®: Alibi in Ashes,40%
202690,Hegemony Gold: Wars of Ancient Greece,50%
202710,Demigod,50%
202730,Dynamite Jack,50%
202750,Alan Wake's American Nightmare,70%
202860,Real Warfare 2: Northern Crusades,80%
202970,Call of Duty®: Black Ops II,67%
203140,Hitman: Absolution™,80%
203160,Tomb Raider,0
203210,Titan Attacks!,50%
203350,King's Bounty: Warriors of the North,75%
203510,Fortune Summoners,75%
203560,Containment: The Zombie Puzzler,0
203630,Warlock - Master of the Arcane,0
203650,Sonic the Hedgehog 4 - Episode II,75%
203680,F1 RACE STARS™,75%
203750,Binary Domain,0
203770,Crusader Kings II,75%
203830,The Dark Eye: Chains of Satinav,0
203990,SATAZIUS,50%
204030,Fable - The Lost Chapters,75%
204060,Superbrothers: Sword & Sworcery EP,
204100,Max Payne 3,65%
204120,LEGO® Harry Potter: Years 5-7,75%
204180,Waveform,0
204220,Snapshot,0
204240,The Bridge,65%
204340,Serious Sam 2,80%
204360,Castle Crashers®,80%
204390,Pineapple Smash Crew ,0
204440,Pickers,66%
204530,Infested Planet,80%
204560,Confrontation,0
204580,Rotastic,85%
204630,Retro City Rampage™ DX,0
204760,Deep Black: Reloaded,90%
204860,Men of War: Condemned Heroes,75%
204880,Sins of a Solar Empire: Rebellion®,75%
204940,Crusader Kings Complete,75%
204960,Magical Drop V,0
205020,Lumino City,0
205060,BIT.TRIP CORE,50%
205070,BIT.TRIP VOID,50%
205080,BIT.TRIP FATE,50%
205090,BIT.TRIP FLUX,50%
205100,Dishonored,67%
205190,Rocksmith™,70%
205230,Hell Yeah! Wrath of the Dead Rabbit,75%
205270,3DMark 11,90%
205530,Gratuitous Tank Battles,50%
205550,Foreign Legion: Multi Massacre,75%
205610,Port Royale 3,75%
205650,The Testament of Sherlock Holmes,75%
205690,1000 Amps,20%
205730,Insanely Twisted Shadow Planet,75%
205810,Jagged Alliance: Crossfire,75%
205830,Luxor Evolved,66%
205840,Yesterday,50%
205870,Auditorium,0
205910,Tiny and Big: Grandpa's Leftovers,90%
205950,Jet Set Radio,85%
205990,Warlock 2: The Exiled,75%
206040,Avernum 5,70%
206060,Avernum 6,70%
206190,Gunpoint,66%
206230,Clan of Champions,75%
206250,Cladun X2 / クラシックダンジョンX2,
206370,Tales From Space: Mutant Blobs Attack,60%
206410,Crazy Machines Elements,50%
206420,Saints Row IV,75%
206440,To the Moon,0
206610,3SwitcheD,90%
206690,iBomber Defense Pacific,0
207000,Alien Spidy,75%
207020,Bang Bang Racing,80%
207080,Indie Game: The Movie,50%
207140,SpeedRunners,34%
207170,Legend of Grimrock,60%
207190,Fireburst,80%
207250,Cubemen,85%
207320,Ys: The Oath in Felghana,70%
207350,Ys Origin,75%
207370,eXceed - Gun Bullet Children,50%
207380,eXceed 2nd - Vampire REX,50%
207400,eXceed 3rd - Jade Penetrate Black Package,0
207420,Wizorb,70%
207430,"Hack, Slash, Loot",70%
207490,Rayman® Origins,66%
207530,Noitu Love 2: Devolution,0
207570,English Country Tune,0
207650,A Virus Named TOM,75%
207670,AVSEQ,0
207690,Botanicula,70%
207710,Bumbledore,75%
207730,Arena Wars 2,0
207750,Symphony,0
207790,Jane's Advanced Strike Fighters,0
207930,Sacred Citadel,75%
208110,Myst V: End of Ages,
208200,Doom 3: BFG Edition,50%
208400,Avernum: Escape From the Pit,70%
208460,Tryst,0
208500,F1 2012™,75%
208520,Omerta - City of Gangsters,80%
208580,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,0
208600,Lunar Flight,50%
208620,Midnight Mysteries: Salem Witch Trials,0
208630,Midnight Mysteries 3: Devil on the Mississippi,66%
208640,Midnight Mysteries 4: Haunted Houdini,66%
208650,Batman™: Arkham Knight,75%
208670,Blades of Time,50%
208710,Colour Bind,0
208730,Game of Thrones,0
208750,Apotheon,75%
209060,Drunken Robot Pornography,0
209080,Guns of Icarus Online,90%
209100,Resident Evil: Operation Raccoon City,80%
209120,Street Fighter X Tekken,80%
209160,Call of Duty®: Ghosts,0
209190,Stealth Bastard Deluxe,70%
209230,Sherlock Holmes and The Hound of The Baskervilles,0
209360,All Zombies Must Die!: Scorepocalypse ,0
209370,Analogue: A Hate Story,66%
209390,Dungeonbowl - Knockout Edition,0
209520,Mini Motor Racing EVO,50%
209540,Strike Suit Zero,0
209610,Roller Coaster Rampage,0
209630,Magrunner: Dark Pulse,75%
209650,Call of Duty®: Advanced Warfare - Gold Edition,67%
209670,Cortex Command,85%
209690,Fieldrunners,75%
209730,R.A.W. Realms of Ancient War,85%
209750,Cannon Fodder 3,50%
209790,Splice,0
209830,Lone Survivor: The Director's Cut,0
209850,Highborn,0
209950,Triple Town,60%
210170,Spirits,75%
210230,Nancy Drew®: Tomb of the Lost Queen,40%
210770,Sanctum 2,75%
210870,Cloudberry Kingdom™,75%
210950,Rune Classic,80%
210970,The Witness,75%
211010,Alien Shooter 2 Conscription,80%
211160,Viking: Battle for Asgard,75%
211180,Unmechanical,75%
211260,They Bleed Pixels,
211280,Primal Fears,75%
211340,Magical Diary: Horse Hall,60%
211360,Offspring Fling!,0
211400,Deadlight,75%
211440,Adventures of Shuggy,70%
211580,Wanderlust: Rebirth,80%
211600,Thief™ Gold,0
211740,Thief™ II: The Metal Age,0
211780,Conflict Desert Storm™,0
211800,Dead Hungry Diner,0
211820,Starbound,35%
211900,Conquest of Elysium 3,80%
211970,Test Drive: Ferrari Racing Legends,0
212010,Galaxy on Fire 2™ Full HD,69%
212030,Kung Fu Strike - The Warrior's Rise,0
212050,Resonance,70%
212110,Sugar Cube: Bittersweet Factory,75%
212630,Tom Clancy's Ghost Recon: Future Soldier™,0
212680,FTL: Faster Than Light,75%
212700,Party of Sin,0
212780,New Star Soccer 5,0
213030,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,76%
213330,LEGO® Batman™ 2: DC Super Heroes,75%
213350,MDK2 HD,50%
213610,Sonic Adventure 2,75%
213670,South Park™: The Stick of Truth™,80%
213850,Magic 2014 — Duels of the Planeswalkers,0
214100,Rigonauts,0
214130,Aerofly FS 1 Flight Simulator,50%
214150,Galactic Civilizations® I: Ultimate Edition,50%
214170,Divine Divinity,90%
214250,I Am Alive,75%
214340,Deponia,90%
214360,Tower Wars,0
214490,Alien: Isolation,0
214550,Eets Munchies,75%
214570,ETHER VAPOR Remaster,50%
214590,Fairy Bloom Freesia,50%
214610,Cherry Tree High Comedy Club,50%
214630,Call of Duty: Black Ops - Mac Edition,0
214700,Thirty Flights of Loving,50%
214730,Space Rangers HD: A War Apart,75%
214770,Guacamelee! Gold Edition,70%
214790,The Basement Collection,86%
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,75%
214870,Painkiller Hell & Damnation,0
214910,Air Conflicts: Pacific Carriers,80%
214950,Total War™: ROME II - Emperor Edition,75%
214970,Intrusion 2,70%
215160,The Book of Unwritten Tales,75%
215390,Damage Inc. Pacific Squadron WWII,0
215470,Primal Carnage,75%
215510,Rocketbirds: Hardboiled Chicken,0
215530,The Incredible Adventures of Van Helsing,90%
215550,Zombie Playground™,50%
215630,Demonicon,0
215670,Home,0
215690,Zeno Clash 2,80%
215710, Fieldrunners 2,75%
215770,Shad'O,75%
215790,Dream Pinball 3D,85%
215930,Jagged Alliance 2 - Wildfire,75%
216090,Go Home Dinosaurs!,75%
216110,Tiny Troopers,82%
216130,Gemini Wars,80%
216210,Secret Files 3,66%
216260,Don Bradman Cricket 14,50%
216290,Gateways,70%
216670,Great Big War Game,0
216890,Blood Bowl: Chaos Edition,75%
216910,Of Orcs And Men,0
216930,Luxor: Amun Rising HD,66%
217120,Waves 2,25%
217140,Rise of the Triad,0
217200,Worms Armageddon,80%
217270,Karateka,70%
217290,Din's Curse,75%
217690,Anna - Extended Edition,75%
217790,Dogfight 1942,90%
217920,Alien Rage - Unlimited,90%
218020,Nethergate: Resurrection,70%
218040,Democracy 2,80%
218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,50%
218090,Unity of Command: Stalingrad Campaign,85%
218410,Defender's Quest: Valley of the Forgotten (DX edition),0
218510,Planets Under Attack,90%
218620,PAYDAY 2,75%
218640,Lucius,80%
218660,iBomber Attack,0
218680,Scribblenauts Unlimited,75%
218700,Angelica Weaver: Catch Me When You Can,66%
218740,Pid,66%
218820,Mercenary Kings: Reloaded Edition,0
219070,Miner Wars Arena,0
219150,Hotline Miami,75%
219190,Ultratron,50%
219200,Droid Assault,50%
219640,Chivalry: Medieval Warfare,80%
219680,Proteus,0
219760,Beyond Divinity,90%
219780,Divinity II: Developer's Cut,80%
219890,Antichamber,80%
219910,Edna & Harvey: Harvey's New Eyes,0
219950,NiGHTS Into Dreams,85%
219990,Grim Dawn,70%
220090,The Journey Down: Chapter One,90%
220160,Trials Evolution: Gold Edition,66%
220200,Kerbal Space Program,75%
220240,Far Cry 3,60%
220260,Farming Simulator 2013 Titanium Edition,0
220420,Nancy Drew®: The Deadly Device,40%
220440,DmC: Devil May Cry,75%
220460,Cargo Commander,80%
220660,StarDrive,82%
220700,RPG Maker VX Ace,80%
220740,Chaos on Deponia,90%
220780,Thomas Was Alone,50%
220820,Zombie Driver HD,75%
220860,McPixel,80%
220900,Jack Lumber,0
221020,Towns,67%
221040,Resident Evil 6 / Biohazard 6,75%
221100,DayZ,33%
221180,Eufloria HD,0
221260,Little Inferno,50%
221380,Age of Empires II HD,
221540,DG2: Defense Grid 2,0
221640,Super Hexagon,33%
221680,Rocksmith® 2014 Edition - Remastered,70%
221810,The Cave,85%
221830,The Book of Unwritten Tales: The Critter Chronicles,75%
221910,The Stanley Parable,50%
222140,Puddle,0
222180,Mushroom Men: Truffle Trouble,0
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,67%
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,67%
222480,Resident Evil Revelations / Biohazard Revelations,0
222640,Aarklash: Legacy,90%
